Name,Age,Gender,Block,Set,Mode,Trial,TargetSize,Distance,TimeTaken_ms,Error,ClickX,ClickY,Sound,BgMode
god father,20,Male,2,3,Trackpad,6,30,535,1072,0,1264,136,Off,Dark
god father,20,Male,2,3,Trackpad,7,60,1157,1225,0,108,178,Off,Dark
god father,20,Male,2,3,Trackpad,8,40,213,1323,1,320,156,Off,Dark
god father,20,Male,2,3,Trackpad,9,50,564,1060,0,876,248,Off,Dark
god father,20,Male,2,3,Trackpad,10,80,508,939,0,387,112,Off,Dark
god father,20,Male,2,3,Trackpad,11,30,181,946,0,227,197,Off,Dark
god father,20,Male,2,4,Trackpad,1,30,290,991,0,491,316,Off,Light
god father,20,Male,2,4,Trackpad,2,60,483,933,0,943,146,Off,Light
god father,20,Male,2,4,Trackpad,3,40,538,1304,0,1221,607,Off,Light
god father,20,Male,2,4,Trackpad,4,50,938,1032,0,284,565,Off,Light
god father,20,Male,2,4,Trackpad,5,80,196,663,0,261,370,Off,Light
god father,20,Male,2,4,Trackpad,6,30,592,1170,0,814,580,Off,Light
god father,20,Male,2,4,Trackpad,7,60,427,947,0,1239,538,Off,Light
god father,20,Male,2,4,Trackpad,8,40,697,999,0,543,511,Off,Light
god father,20,Male,2,4,Trackpad,9,50,208,953,0,689,363,Off,Light
god father,20,Male,2,4,Trackpad,10,80,382,969,0,308,396,Off,Light
god father,20,Male,2,4,Trackpad,11,30,792,996,0,1064,161,Off,Light
god father,20,Male,3,1,Gesture,1,30,180,2506,0,1243,181,Off,Light
god father,20,Male,3,1,Gesture,2,60,667,6012,1,604,371,Off,Light
god father,20,Male,3,1,Gesture,3,40,638,18243,1,1196,607,Off,Light
god father,20,Male,3,1,Gesture,4,50,163,3872,1,1090,483,Off,Light
god father,20,Male,3,1,Gesture,5,80,112,1463,1,1202,494,Off,Light
god father,20,Male,3,1,Gesture,6,30,162,2812,0,1346,569,Off,Light
god father,20,Male,3,1,Gesture,7,60,281,1888,0,1404,294,Off,Light
god father,20,Male,3,1,Gesture,8,40,1037,3872,1,371,204,Off,Light
god father,20,Male,3,1,Gesture,9,50,217,1469,0,560,309,Off,Light
god father,20,Male,3,1,Gesture,10,80,175,1257,0,536,136,Off,Light
god father,20,Male,3,1,Gesture,11,30,215,3312,1,346,236,Off,Light
god father,20,Male,3,2,Gesture,1,30,936,6064,1,1272,98,On,Light
god father,20,Male,3,2,Gesture,2,60,1120,3304,1,189,386,On,Light
god father,20,Male,3,2,Gesture,3,40,556,17422,1,741,319,On,Light
god father,20,Male,3,2,Gesture,4,50,554,6623,1,215,493,On,Light
god father,20,Male,3,2,Gesture,5,80,171,1535,0,337,613,On,Light
god father,20,Male,3,2,Gesture,6,30,402,3153,1,688,417,On,Light
god father,20,Male,3,2,Gesture,7,60,493,7997,1,212,288,On,Light
god father,20,Male,3,2,Gesture,8,40,434,4022,1,619,138,On,Light
god father,20,Male,3,2,Gesture,9,50,621,3145,0,1233,234,On,Light
god father,20,Male,3,2,Gesture,10,80,312,2863,1,967,396,On,Light
god father,20,Male,3,2,Gesture,11,30,91,2011,1,1035,335,On,Light
god father,20,Male,3,3,Gesture,1,30,341,3453,0,1294,558,On,Dark
god father,20,Male,3,3,Gesture,2,60,474,3295,1,1152,106,On,Dark
god father,20,Male,3,3,Gesture,3,40,411,9285,1,931,452,On,Dark
god father,20,Male,3,3,Gesture,4,50,158,2340,1,1062,540,On,Dark
god father,20,Male,3,3,Gesture,5,80,838,3145,0,339,117,On,Dark
god father,20,Male,3,3,Gesture,6,30,625,5663,1,889,414,On,Dark
god father,20,Male,3,3,Gesture,7,60,479,3894,1,419,503,On,Dark
god father,20,Male,3,3,Gesture,8,40,707,2067,0,1085,266,On,Dark
god father,20,Male,3,3,Gesture,9,50,327,2209,1,1412,250,On,Dark
god father,20,Male,3,3,Gesture,10,80,604,4744,1,829,410,On,Dark
god father,20,Male,3,3,Gesture,11,30,297,4472,1,561,539,On,Dark
god father,20,Male,3,4,Gesture,1,30,116,2863,0,483,453,Off,Dark
god father,20,Male,3,4,Gesture,2,60,432,7012,1,889,599,Off,Dark
god father,20,Male,3,4,Gesture,3,40,178,2485,1,980,446,Off,Dark
god father,20,Male,3,4,Gesture,4,50,790,43435,1,266,108,Off,Dark
god father,20,Male,3,4,Gesture,5,80,381,1406,1,389,469,Off,Dark
god father,20,Male,3,4,Gesture,6,30,796,6253,1,1178,568,Off,Dark
god father,20,Male,3,4,Gesture,7,60,1033,3106,1,166,362,Off,Dark
god father,20,Male,3,4,Gesture,8,40,831,5611,1,985,502,Off,Dark
god father,20,Male,3,4,Gesture,9,50,783,3480,1,288,144,Off,Dark
god father,20,Male,3,4,Gesture,10,80,626,13352,1,829,459,Off,Dark
god father,20,Male,3,4,Gesture,11,30,557,13780,1,276,525,Off,Dark
